,Suburb,Address,Rooms,Type,Price,Method,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Lattitude,Longtitude,Regionname
230,Armadale,3/20 Mercer Rd,3,t,1918000,SP,6.3,3,2,2,0,165,-37.8537,145.0267,Southern Metropolitan
231,Armadale,1/77 Wattletree Rd,2,u,660000,SP,6.3,2,1,1,0,106,-37.8619,145.0257,Southern Metropolitan
232,Armadale,12 Willis St,3,h,2050000,S,6.3,3,2,1,205,116,-37.8574,145.0281,Southern Metropolitan
233,Armadale,8/71 Denbigh Rd,2,u,700000,VB,6.3,2,1,2,0,106,-37.8552,145.016,Southern Metropolitan
234,Armadale,11/17 Myamyn St,2,u,3625000,S,6.3,3,2,2,0,106,-37.8555,145.0291,Southern Metropolitan
235,Armadale,526 Orrong Rd,4,h,3000000,VB,6.3,4,2,2,1581,106,-37.858,145.0111,Southern Metropolitan
236,Armadale,553 Dandenong Rd,5,h,1525000,PI,6.3,8,2,2,693,106,-37.8638,145.0229,Southern Metropolitan
237,Armadale,9/19 Mercer Rd,3,u,735000,PI,6.3,3,2,1,2113,14,-37.8543,145.0262,Southern Metropolitan
238,Armadale,6/26 Mercer Rd,2,u,825000,S,6.3,2,1,1,0,106,-37.8528,145.0268,Southern Metropolitan
239,Armadale,538a Orrong Rd,3,t,1586000,S,6.3,2,2,2,246,106,-37.8566,145.0116,Southern Metropolitan
240,Armadale,18/41 Kooyong Rd,2,u,645000,S,6.3,3,1,1,0,106,-37.8596,145.0198,Southern Metropolitan
241,Armadale,10 William St,1,h,1435000,SP,6.3,2,2,1,144,107,-37.8564,145.0228,Southern Metropolitan
242,Armadale,15/405 Dandenong Rd,1,u,280000,PI,6.3,1,1,1,0,38,-37.8619,145.0185,Southern Metropolitan
243,Armadale,1/2 Armadale St,1,u,400000,PI,6.3,1,1,1,0,106,-37.8605,145.0185,Southern Metropolitan
244,Armadale,4/20 Mercer Rd,2,h,1780000,S,6.3,2,2,2,0,106,-37.8537,145.0267,Southern Metropolitan
245,Armadale,8/58 Sutherland Rd,2,u,592500,S,6.3,2,1,1,0,73,-37.8574,145.0174,Southern Metropolitan
246,Armadale,40 New St,2,h,1210000,S,6.3,2,1,0,249,96,-37.8543,145.016,Southern Metropolitan
247,Armadale,35 Northcote Rd,4,h,2801000,S,6.3,4,2,2,624,222,-37.8536,145.0173,Southern Metropolitan
248,Armadale,7/53 Wattletree Rd,1,u,390000,S,6.3,1,1,0,881,106,-37.8614,145.0222,Southern Metropolitan
249,Armadale,791 High St,3,h,1800000,PI,6.3,3,2,2,405,121,-37.8545,145.0145,Southern Metropolitan
250,Armadale,25 Llaneast St,4,h,2200000,PI,6.3,4,1,2,495,163,-37.8613,145.0264,Southern Metropolitan
251,Armadale,8/569 Orrong Rd,1,u,324000,S,6.3,1,1,1,0,106,-37.8537,145.0114,Southern Metropolitan
252,Armadale,367 Dandenong Rd,6,h,5525000,S,6.3,5,3,4,1491,516,-37.8602,145.013,Southern Metropolitan
253,Armadale,34a Rose St,2,h,1125000,S,6.3,3,1,2,169,106,-37.851,145.0161,Southern Metropolitan
254,Armadale,42 Rose St,3,h,2250000,S,6.3,3,3,1,301,106,-37.8511,145.0167,Southern Metropolitan
255,Armadale,12 Auburn Gr,3,h,2360000,S,6.3,3,2,0,336,106,-37.8558,145.015,Southern Metropolitan
256,Armadale,31 Hume St,2,h,1900000,VB,6.3,2,2,0,207,106,-37.8571,145.0224,Southern Metropolitan
257,Armadale,10/581 Orrong Rd,1,u,440000,SP,6.3,1,1,1,0,53,-37.8531,145.0115,Southern Metropolitan
258,Armadale,7/579 Dandenong Rd,2,u,490000,PI,6.3,2,1,1,0,106,-37.8646,145.0247,Southern Metropolitan
259,Armadale,19 Glassford St,3,h,2365000,S,6.3,3,2,1,316,106,-37.8521,145.019,Southern Metropolitan
260,Armadale,14 New St,3,h,1300000,VB,6.3,2,1,2,212,106,-37.8542,145.0149,Southern Metropolitan
261,Armadale,7/501 Orrong Rd,3,u,732000,S,6.3,3,2,2,0,106,-37.8597,145.0104,Southern Metropolitan
262,Armadale,6/51 Armadale St,2,u,704000,SP,6.3,2,1,1,0,74,-37.8573,145.0186,Southern Metropolitan
263,Armadale,12/41 Kooyong Rd,2,u,620000,VB,6.3,3,1,1,0,98,-37.8596,145.0198,Southern Metropolitan
264,Armadale,63 Denbigh Rd,3,h,1900000,S,6.3,3,1,2,328,108,-37.8559,145.0158,Southern Metropolitan
265,Armadale,13/56 Sutherland Rd,1,u,315000,SP,6.3,1,1,1,0,106,-37.8575,145.0174,Southern Metropolitan
266,Armadale,7/22 Derby St,1,u,450000,PI,6.3,1,1,1,0,106,-37.8509,145.0203,Southern Metropolitan
267,Armadale,10/51 Armadale St,2,u,710000,S,6.3,2,1,1,2471,80,-37.8573,145.0186,Southern Metropolitan
268,Armadale,2/377 Dandenong Rd,2,u,872000,S,6.3,2,1,1,1194,106,-37.8604,145.0147,Southern Metropolitan
269,Armadale,1/14 Denbigh Rd,2,u,598000,S,6.3,2,1,1,0,88,-37.8593,145.0156,Southern Metropolitan
270,Armadale,75 Sutherland Rd,3,h,1285000,S,6.3,3,1,2,186,80,-37.8554,145.0173,Southern Metropolitan
271,Armadale,61 Union St,4,h,3660000,S,6.3,4,3,2,421,106,-37.8593,145.0275,Southern Metropolitan
272,Armadale,1/403 Dandenong Rd,2,u,520000,S,6.3,1,1,1,0,76,-37.8618,145.0183,Southern Metropolitan
273,Armadale,44 Denbigh Rd,4,h,3625000,S,6.3,4,1,2,709,251,-37.8574,145.016,Southern Metropolitan
274,Armadale,44 Hampden Rd,4,h,4200000,VB,6.3,4,3,3,563,333,-37.8582,145.0138,Southern Metropolitan
275,Armadale,3/769 High St,3,t,1101000,S,6.3,3,1,2,103,3,-37.8542,145.0135,Southern Metropolitan
276,Armadale,4 Mercer Rd,3,h,3512500,S,6.3,3,2,2,617,285,-37.8557,145.0264,Southern Metropolitan
277,Armadale,17 Kooyong Rd,4,h,2000000,PI,6.3,4,3,4,544,106,-37.8611,145.0195,Southern Metropolitan
278,Armadale,1/31 Mercer Rd,3,u,869000,S,6.3,2,1,1,0,91,-37.853,145.0264,Southern Metropolitan
279,Armadale,16 Llaneast St,5,h,2810000,S,6.3,5,2,2,617,106,-37.8611,145.0271,Southern Metropolitan
280,Armadale,2/532 Orrong Rd,2,u,565000,S,6.3,3,1,1,0,106,-37.8573,145.0112,Southern Metropolitan
281,Armadale,5/555 Orrong Rd,1,u,567000,S,6.3,1,1,1,0,53,-37.8549,145.0113,Southern Metropolitan
282,Armadale,3/50 Denbigh Rd,2,u,546000,SP,6.3,2,0,0,0,106,-37.8568,145.0161,Southern Metropolitan
283,Armadale,7/844 Malvern Rd,2,u,471500,S,6.3,2,1,1,0,106,-37.8503,145.0185,Southern Metropolitan
284,Ascot Vale,2/43 Roxburgh St,2,u,455000,S,5.9,3,1,2,0,137,-37.7756,144.9165,Western Metropolitan
285,Ascot Vale,30 Rothwell St,3,h,940000,S,5.9,3,1,2,298,108,-37.7777,144.9195,Western Metropolitan
286,Ascot Vale,9/5 Rothwell St,2,u,467000,SP,5.9,2,1,1,0,62,-37.7761,144.9201,Western Metropolitan
287,Ascot Vale,7 Francis St,3,h,1380000,SP,5.9,3,2,2,277,174,-37.7777,144.9221,Western Metropolitan
288,Ascot Vale,2/21 Harold St,2,u,490000,VB,5.9,2,1,1,423,62,-37.7736,144.9015,Western Metropolitan
289,Ascot Vale,44 The Parade,4,h,1850000,S,5.9,4,3,1,478,270,-37.7729,144.9179,Western Metropolitan
290,Ascot Vale,97 Walter St,3,h,1284000,S,5.9,3,1,2,623,137,-37.7758,144.9089,Western Metropolitan
291,Ascot Vale,98 Epsom Rd,3,h,971000,SP,5.9,3,2,2,285,128,-37.775,144.9091,Western Metropolitan
292,Ascot Vale,8 Geddes St,2,h,710000,PI,5.9,2,1,1,214,77,-37.7776,144.9142,Western Metropolitan
293,Ascot Vale,75 Maribyrnong Rd,6,h,2425000,PI,5.9,6,3,2,1014,435,-37.7721,144.9184,Western Metropolitan
294,Ascot Vale,119 Roseberry St,2,h,750000,SP,5.9,2,1,1,226,92,-37.7745,144.9093,Western Metropolitan
295,Ascot Vale,10 Fenton St,2,h,1053000,S,5.9,2,1,1,269,109,-37.7748,144.929,Western Metropolitan
296,Ascot Vale,10 McCully St,3,h,1377000,S,5.9,3,1,1,417,168,-37.7756,144.9208,Western Metropolitan
297,Ascot Vale,120 Epsom Rd,3,h,970000,S,5.9,3,1,2,350,125,-37.7759,144.91,Western Metropolitan
298,Ascot Vale,47 Hurtle St,2,h,940000,S,5.9,2,1,1,330,137,-37.773,144.9049,Western Metropolitan
299,Ascot Vale,63 Kent St,2,h,751000,PI,5.9,2,1,1,118,79,-37.7807,144.9288,Western Metropolitan
300,Ascot Vale,4 The Parade,2,h,950000,SP,5.9,2,1,1,173,102,-37.7731,144.9206,Western Metropolitan
301,Ascot Vale,1/17 Epsom Rd,2,u,685000,S,5.9,2,1,2,228,90,-37.7718,144.9066,Western Metropolitan
302,Ascot Vale,41 Monash St,3,h,1230000,S,5.9,4,1,2,594,148,-37.7819,144.9064,Western Metropolitan
303,Ascot Vale,2/78 Ormond Rd,2,h,636500,S,5.9,2,1,1,0,137,-37.7738,144.9345,Western Metropolitan
304,Ascot Vale,83 Roseberry St,3,h,910000,S,5.9,3,1,0,317,137,-37.7746,144.9112,Western Metropolitan
305,Ascot Vale,51 Francis St,2,h,770000,PI,5.9,2,1,1,226,87,-37.7774,144.9186,Western Metropolitan
306,Ascot Vale,33 Dalgety Dr,3,h,960000,S,5.9,3,2,2,229,137,-37.7778,144.9065,Western Metropolitan
307,Ascot Vale,12 Mirams St,4,h,890000,SP,5.9,4,1,1,300,185,-37.7766,144.9143,Western Metropolitan
308,Ascot Vale,2 The Parade,2,h,965000,S,5.9,2,1,1,170,137,-37.7732,144.9206,Western Metropolitan
309,Ascot Vale,78 The Parade,3,h,1440000,S,5.9,3,1,1,487,131,-37.7725,144.9146,Western Metropolitan
310,Ascot Vale,11 Ascot St,2,h,955000,S,5.9,2,1,0,255,137,-37.7825,144.9208,Western Metropolitan
311,Ascot Vale,24/54 Epsom Rd,2,u,450000,VB,5.9,2,1,1,0,137,-37.7731,144.9074,Western Metropolitan
312,Ascot Vale,2 Farncomb St,3,h,801000,S,5.9,3,1,2,431,137,-37.781,144.9207,Western Metropolitan
313,Ascot Vale,26 Newsom St,3,h,1000000,PI,5.9,3,2,2,440,120,-37.7746,144.9031,Western Metropolitan
314,Ascot Vale,8 Pentland St,3,h,1435000,S,5.9,3,2,2,532,147,-37.7737,144.904,Western Metropolitan
315,Ascot Vale,8/129 The Parade,1,u,390000,S,5.9,1,1,1,0,58,-37.7723,144.9094,Western Metropolitan
316,Ascot Vale,52 Monash St,3,h,1425000,PI,5.9,3,2,2,495,139,-37.7821,144.9055,Western Metropolitan
317,Ascot Vale,58 Fenton St,4,h,1340000,S,5.9,3,2,2,683,232,-37.775,144.932,Western Metropolitan
318,Ascot Vale,70 Munro St,3,h,955000,S,5.9,3,1,1,263,117,-37.7753,144.9116,Western Metropolitan
319,Ascot Vale,125 Epsom Rd,4,h,1100000,VB,5.9,4,2,5,559,195,-37.7791,144.9136,Western Metropolitan
320,Ascot Vale,33 Hockey La,3,h,1255000,S,5.9,3,2,2,308,137,-37.7759,144.9338,Western Metropolitan
321,Ascot Vale,3/28 Ormond Rd,2,u,432000,S,5.9,2,1,1,0,62,-37.773,144.9303,Western Metropolitan
322,Ascot Vale,7 Angler Pde,4,h,1640000,S,5.9,4,3,2,562,204,-37.782,144.903,Western Metropolitan
323,Ascot Vale,26 Ayr St,6,h,1430000,S,5.9,4,2,1,461,286,-37.78,144.9295,Western Metropolitan
324,Ascot Vale,2/127 Epsom Rd,2,u,610000,SP,5.9,2,1,1,301,104,-37.7791,144.914,Western Metropolitan
325,Ascot Vale,57 The Parade,3,h,940000,S,5.9,3,3,1,491,127,-37.7727,144.9136,Western Metropolitan
326,Ascot Vale,62 Mirams St,3,h,890000,SP,5.9,3,1,1,242,110,-37.7765,144.9114,Western Metropolitan
327,Ascot Vale,67 Hurtle St,3,h,1180000,SP,5.9,3,2,2,617,149,-37.7742,144.906,Western Metropolitan
328,Ascot Vale,95 Walter St,4,h,1480000,S,5.9,4,2,2,597,180,-37.7757,144.9088,Western Metropolitan
329,Ascot Vale,15 Bayview Tce,2,h,1150000,S,5.9,2,1,1,387,137,-37.7734,144.9191,Western Metropolitan
330,Ascot Vale,57 Monash St,3,h,1350000,S,5.9,3,1,3,575,137,-37.7828,144.9049,Western Metropolitan
331,Ascot Vale,54 South St,5,h,1905000,S,5.9,5,2,2,521,137,-37.7778,144.9261,Western Metropolitan
332,Ascot Vale,3/8 Walter St,2,t,865000,SP,5.9,2,2,1,146,132,-37.7713,144.9038,Western Metropolitan
333,Ascot Vale,2/225 Maribyrnong Rd,2,t,705000,S,5.9,2,2,1,113,137,-37.7712,144.9088,Western Metropolitan
334,Ascot Vale,12/9 Milton St,2,u,442000,S,5.9,2,1,1,0,62,-37.7733,144.9219,Western Metropolitan
335,Ascot Vale,107/8 Burrowes St,2,u,540000,S,5.9,2,2,1,0,137,-37.7786,144.9141,Western Metropolitan
336,Ascot Vale,21A Geddes St,3,h,1037500,S,5.9,3,1,2,506,110,-37.7779,144.9133,Western Metropolitan
337,Ascot Vale,1/20 Newsom St,3,t,1050000,S,5.9,3,2,2,318,160,-37.7744,144.9035,Western Metropolitan
338,Ascot Vale,4/27 Roseberry St,2,u,440000,S,5.9,2,1,1,0,65,-37.7749,144.9137,Western Metropolitan
339,Ascot Vale,126 The Parade,2,h,1010000,S,5.9,2,1,1,325,137,-37.7722,144.9117,Western Metropolitan
340,Ascot Vale,43 Bloomfield Rd,4,h,1430000,S,5.9,4,2,0,418,158,-37.7766,144.9187,Western Metropolitan
341,Ascot Vale,6/17 Geddes St,2,u,570000,VB,5.9,2,1,1,0,137,-37.7779,144.9137,Western Metropolitan
342,Ascot Vale,1/60 The Parade,2,u,690000,S,5.9,2,1,1,0,137,-37.7728,144.9169,Western Metropolitan
343,Ascot Vale,45 Bloomfield Rd,3,h,1291000,S,5.9,3,1,2,414,137,-37.7766,144.9185,Western Metropolitan
344,Ascot Vale,21 Middle St,3,h,1130000,S,5.9,3,2,1,272,157,-37.7774,144.928,Western Metropolitan
345,Ascot Vale,78 Francis St,3,h,1135000,S,5.9,3,1,1,296,104,-37.777,144.9176,Western Metropolitan
346,Ascot Vale,25 Geddes St,4,h,950000,PI,5.9,4,2,1,298,147,-37.7778,144.9131,Western Metropolitan
347,Ascot Vale,106/246 Union Rd,3,u,790000,PI,5.9,3,2,1,0,148,-37.7722,144.9163,Western Metropolitan
348,Ascot Vale,18/54 Epsom Rd,2,u,390000,PI,5.9,2,1,1,1957,69,-37.7731,144.9074,Western Metropolitan
349,Ascot Vale,15 Mirams St,4,h,1345000,S,5.9,4,1,1,552,155,-37.7769,144.9138,Western Metropolitan
350,Ascot Vale,44 Walter St,3,h,1381500,S,5.9,3,2,2,416,168,-37.7727,144.9055,Western Metropolitan
351,Ascot Vale,25 Dalgety Dr,3,h,940000,S,5.9,3,2,2,285,172,-37.7778,144.9061,Western Metropolitan
352,Ascot Vale,7 Dalgety Dr,3,h,995000,S,5.9,3,2,1,314,177,-37.7778,144.9042,Western Metropolitan
353,Ascot Vale,37 Epsom Rd,3,h,1050000,SP,5.9,3,1,3,536,137,-37.7728,144.9076,Western Metropolitan
354,Ascot Vale,6 Waller Ct,3,h,786000,S,5.9,3,2,1,576,120,-37.7816,144.9217,Western Metropolitan
355,Ascot Vale,17 Ascot St,2,h,705000,PI,5.9,2,1,3,252,108,-37.7825,144.9206,Western Metropolitan
356,Ascot Vale,73 Kent St,2,h,760000,PI,5.9,2,1,1,124,77,-37.7807,144.9285,Western Metropolitan
357,Ascot Vale,9/129 The Parade,3,u,487500,S,5.9,3,1,3,0,137,-37.7723,144.9094,Western Metropolitan
358,Ascot Vale,1 East St,3,t,1000000,S,5.9,3,2,2,200,144,-37.7766,144.9277,Western Metropolitan
359,Ascot Vale,32 Geddes St,4,h,1110000,PI,5.9,4,2,1,349,137,-37.7775,144.913,Western Metropolitan
360,Ascot Vale,30 Mirams St,4,h,1300000,PI,5.9,4,1,4,664,137,-37.7765,144.9132,Western Metropolitan
361,Ascot Vale,43 Mirams St,3,h,1060000,PI,5.9,3,1,1,555,137,-37.7767,144.9125,Western Metropolitan
362,Ascot Vale,45 Mirams St,3,h,1410000,PI,5.9,3,2,2,459,137,-37.7767,144.9124,Western Metropolitan
363,Ascot Vale,1 Bloomfield Rd,3,h,1305000,S,5.9,2,1,1,278,166,-37.7768,144.9223,Western Metropolitan
364,Ascot Vale,26 Milton St,3,h,932500,S,5.9,3,2,1,254,137,-37.7738,144.9215,Western Metropolitan
365,Ascot Vale,10 Ayr St,3,h,965000,S,5.9,3,1,0,216,137,-37.7792,144.9297,Western Metropolitan
366,Ascot Vale,58 Bloomfield Rd,3,h,1215000,S,5.9,3,1,1,452,175,-37.7762,144.9174,Western Metropolitan
367,Ascot Vale,1/91 Epsom Rd,2,u,545000,S,5.9,2,1,2,194,71,-37.7772,144.9118,Western Metropolitan
368,Ascot Vale,5 Doncaster St,4,h,1705000,S,5.9,4,2,4,598,273,-37.7774,144.9104,Western Metropolitan
369,Ascot Vale,6 McCully St,3,h,970000,S,5.9,2,1,1,194,137,-37.7756,144.921,Western Metropolitan
370,Ascot Vale,75 Munro St,2,h,925000,S,5.9,2,1,1,407,137,-37.7756,144.9105,Western Metropolitan
371,Ashburton,61 Dent St,4,h,2650000,S,11,4,3,2,753,399,-37.8669,145.0767,Southern Metropolitan
372,Ashburton,69 Albion Rd,3,h,1670000,S,11,3,2,2,599,220,-37.8673,145.0688,Southern Metropolitan
373,Ashburton,1/17 Ashburn Gr,3,t,955000,S,11,3,2,2,203,190,-37.8655,145.0807,Southern Metropolitan
374,Ashburton,3/39 Solway St,3,t,2050000,S,11,3,3,4,310,315,-37.874,145.0714,Southern Metropolitan
375,Ashburton,101/218 High St,2,u,500000,VB,11,2,1,1,710,190,-37.8636,145.0794,Southern Metropolitan
376,Ashburton,51 Victory Bvd,2,h,1575000,S,11,2,1,2,679,190,-37.869,145.0822,Southern Metropolitan
377,Ashburton,3 Dunlop St,3,h,1555000,S,11,3,2,2,731,149,-37.8666,145.0676,Southern Metropolitan
378,Ashburton,16a Nicholas St,3,h,1100000,PI,11,3,3,2,276,178,-37.8699,145.0778,Southern Metropolitan
379,Ashburton,5 Nicholas St,3,h,1337000,S,11,3,1,2,583,112,-37.8685,145.0786,Southern Metropolitan
380,Ashburton,115 Ashburn Gr,8,h,2950000,S,11,9,7,4,1472,618,-37.8729,145.0788,Southern Metropolitan
381,Ashburton,33 Eleanor St,4,h,2215000,SP,11,4,2,1,681,190,-37.8612,145.0858,Southern Metropolitan
382,Ashburton,1/1 Nairn St,3,h,1518000,S,11,3,2,2,516,145,-37.8675,145.0668,Southern Metropolitan
383,Ashburton,9 Gona Ct,3,h,1710000,S,11,3,1,2,806,101,-37.8695,145.084,Southern Metropolitan
384,Ashburton,45 Yuile St,3,h,1655000,S,11,3,1,3,780,152,-37.8599,145.0815,Southern Metropolitan
385,Ashburton,47 Yuile St,4,h,1550000,VB,11,4,2,2,780,180,-37.86,145.0817,Southern Metropolitan
386,Ashburton,6a Glen Rd,3,h,1662000,S,11,3,2,2,351,228,-37.8742,145.07,Southern Metropolitan
387,Ashburton,18 Glen Rd,3,h,1665000,S,11,3,2,3,702,145,-37.8737,145.0695,Southern Metropolitan
388,Ashburton,95 Nicholas St,2,h,1445000,S,11,2,1,2,704,190,-37.8745,145.0738,Southern Metropolitan
389,Ashburton,29A Yuile St,5,h,3510000,S,11,5,5,2,755,444,-37.8598,145.0796,Southern Metropolitan
390,Ashburton,3/75 Victory Bvd,3,t,968000,S,11,3,1,1,227,190,-37.8709,145.0857,Southern Metropolitan
391,Ashburton,2/17 Ashburn Gr,3,t,900000,S,11,3,2,2,153,110,-37.8655,145.0808,Southern Metropolitan
392,Ashburton,4 Baker Pde,3,h,1500000,S,11,3,1,2,545,190,-37.8605,145.0833,Southern Metropolitan
393,Ashburton,15 Comas Gr,5,h,2752000,S,11,6,4,2,1075,390,-37.8714,145.073,Southern Metropolitan
394,Ashburton,3 Mustang Ct,3,h,1500000,VB,11,3,2,2,710,139,-37.8653,145.0897,Southern Metropolitan
395,Ashburton,63 Dent St,4,h,1800000,S,11,4,2,4,749,206,-37.8669,145.077,Southern Metropolitan
396,Ashburton,4 Vears Rd,3,h,1830000,S,11,3,2,3,724,168,-37.8619,145.0879,Southern Metropolitan
397,Ashburton,14 Lucerne St,3,h,1415000,S,11,3,1,1,605,111,-37.8703,145.0774,Southern Metropolitan
398,Ashburton,5 Pitt St,2,h,1440000,PI,11,2,1,1,687,104,-37.872,145.0692,Southern Metropolitan
399,Ashburton,1/65 Ashburn Gr,4,t,1250000,VB,11,4,2,2,321,199,-37.8693,145.08,Southern Metropolitan
400,Ashburton,12 Meaden St,3,h,1422000,S,11,3,1,2,583,190,-37.8679,145.0781,Southern Metropolitan
401,Ashburton,48 Nicholas St,5,h,1600000,S,11,5,3,4,700,266,-37.8724,145.0758,Southern Metropolitan
402,Ashburton,5 Taylor St,4,h,1860000,S,11,4,2,3,696,274,-37.8711,145.0746,Southern Metropolitan
403,Ashburton,1/7 Y St,3,t,1710000,S,11,3,2,2,295,190,-37.8624,145.0798,Southern Metropolitan
404,Ashburton,33 Highgate Gr,4,h,1790000,PI,11,4,2,2,514,240,-37.8664,145.0772,Southern Metropolitan
405,Ashburton,9 Pitt St,4,h,1950000,S,11,4,2,2,844,278,-37.8715,145.0688,Southern Metropolitan
406,Ashburton,9 Ward St,3,h,1600000,S,11,3,1,2,637,190,-37.8645,145.0797,Southern Metropolitan
407,Ashburton,159 Ashburn Gr,3,h,1320000,PI,11,3,1,2,1063,190,-37.8752,145.0754,Southern Metropolitan
408,Ashburton,19 Poulter St,3,h,1650000,S,11,3,1,1,697,164,-37.8636,145.0903,Southern Metropolitan
409,Ashwood,18 Teck St,2,h,995000,S,12.2,2,1,1,583,131,-37.8693,145.1082,Southern Metropolitan
410,Ashwood,28 Raymond St,3,h,1250000,S,12.2,3,1,1,842,131,-37.867,145.1092,Southern Metropolitan
411,Ashwood,31a Douglas St,3,u,1045000,S,12.2,3,2,2,467,131,-37.8639,145.0968,Southern Metropolitan
412,Ashwood,1/53 Winbirra Pde,4,h,1200000,SP,12.2,4,3,2,372,201,-37.8716,145.0999,Southern Metropolitan
413,Ashwood,18 Montrose St,2,h,1075000,VB,12.2,2,1,2,695,114,-37.8694,145.0944,Southern Metropolitan
414,Ashwood,4 Scenic Dr,4,h,1500000,S,12.2,2,2,2,621,203,-37.8647,145.1023,Southern Metropolitan
415,Ashwood,8 Rocklands Rd,3,h,1120000,S,12.2,3,1,2,723,131,-37.8642,145.1109,Southern Metropolitan
416,Ashwood,1/7 Farmer St,2,t,700000,S,12.2,2,1,2,367,110,-37.8662,145.109,Southern Metropolitan
417,Ashwood,1/136 High Street Rd,3,h,761000,PI,12.2,3,2,4,400,94,-37.8675,145.106,Southern Metropolitan
418,Ashwood,10 Maroondah Rd,4,h,1270000,SP,12.2,4,2,1,724,131,-37.8651,145.1109,Southern Metropolitan
419,Ashwood,4 Peppermint Ct,4,h,1510000,S,12.2,4,2,2,526,131,-37.8661,145.1013,Southern Metropolitan
420,Ashwood,35 Douglas St,3,h,1365000,S,12.2,3,1,1,792,792,-37.864,145.0972,Southern Metropolitan
421,Ashwood,95 Huntingdale Rd,4,h,1100000,VB,12.2,3,2,2,803,152,-37.8621,145.1126,Southern Metropolitan
422,Ashwood,8 Maroondah Rd,4,h,1415000,S,12.2,4,3,2,724,131,-37.8651,145.1107,Southern Metropolitan
423,Ashwood,1/7 Murra Ct,2,u,690000,S,12.2,2,1,1,216,90,-37.8711,145.1017,Southern Metropolitan
424,Ashwood,58 Ashwood Dr,3,h,1631000,S,12.2,3,2,3,782,215,-37.8621,145.1021,Southern Metropolitan
425,Ashwood,3 Harold St,4,h,1500000,S,12.2,4,2,1,593,255,-37.8655,145.096,Southern Metropolitan
426,Ashwood,9 Katta Ct,3,h,1060000,S,12.2,2,1,2,772,131,-37.8707,145.1036,Southern Metropolitan
427,Ashwood,16 Scenic Dr,5,h,1529500,S,12.2,5,3,2,585,317,-37.8637,145.1024,Southern Metropolitan
428,Ashwood,4/36 Queens Pde,2,u,600000,S,12.2,2,1,1,153,80,-37.8696,145.0962,Southern Metropolitan
429,Ashwood,4/24 Mulgrave St,2,u,535000,S,12.2,2,1,1,72,131,-37.8702,145.1042,Southern Metropolitan
430,Ashwood,147 Huntingdale Rd,3,h,785000,S,12.2,3,1,1,557,131,-37.8671,145.1117,Southern Metropolitan
431,Ashwood,17 Parkhill Dr,4,h,1240000,S,12.2,4,2,2,766,192,-37.8629,145.1097,Southern Metropolitan
432,Ashwood,2/6 Murra Ct,2,u,700000,S,12.2,2,1,2,192,88,-37.8709,145.102,Southern Metropolitan
433,Ashwood,12 Leonard St,4,h,1350000,S,12.2,4,2,1,727,131,-37.8669,145.1106,Southern Metropolitan
434,Ashwood,4 Teck St,2,h,1110000,S,12.2,2,1,1,586,86,-37.8683,145.1082,Southern Metropolitan
435,Ashwood,14 Ashwood Dr,3,h,1305000,S,12.2,3,1,1,760,120,-37.858,145.1038,Southern Metropolitan
436,Ashwood,1/2 Condah Ct,3,h,855000,S,12.2,3,2,1,320,85,-37.87,145.1103,Southern Metropolitan
437,Ashwood,1/16 Raymond St,3,t,900500,S,12.2,3,2,2,256,134,-37.8655,145.1096,Southern Metropolitan
438,Ashwood,4 Newbury Ct,3,h,1200000,VB,12.2,3,2,2,839,198,-37.8614,145.1098,Southern Metropolitan
439,Ashwood,2/53 Salisbury Rd,3,t,830000,S,12.2,2,1,2,212,130,-37.8723,145.1089,Southern Metropolitan
440,Avondale Heights,8 Norma Ct,3,h,850000,S,10.5,3,1,1,593,118,-37.7677,144.8674,Western Metropolitan
441,Avondale Heights,9 Rogerson St,3,h,750000,SP,10.5,3,1,1,0,103,-37.7634,144.8611,Western Metropolitan
442,Avondale Heights,157 Canning St,3,t,851000,S,10.5,3,3,1,557,181,-37.77,144.8572,Western Metropolitan
443,Avondale Heights,105 Canning St,3,h,848000,S,10.5,3,1,2,542,132.5,-37.7706,144.8629,Western Metropolitan
444,Avondale Heights,36 Wood St,4,h,806000,S,10.5,4,2,1,350,132.5,-37.7676,144.859,Western Metropolitan
445,Avondale Heights,2 Arbor Tce,4,h,1155000,S,10.5,3,2,2,569,225,-37.7654,144.8655,Western Metropolitan
446,Avondale Heights,3 Karen Ct,3,h,670000,VB,10.5,3,2,2,671,132.5,-37.7593,144.871,Western Metropolitan
447,Avondale Heights,6 Lovett Dr,4,h,1200000,S,10.5,4,5,4,673,132.5,-37.7545,144.8736,Western Metropolitan
